,index,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,non_concerne
106259,107276,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP33161,33161,"Briançon, France",Station dédiée à la recharge rapide,"Casino Supermarché, 2 Av. du Dauphiné, 05100 Briançon",05023,"[6.630075, 44.903824]",10,FRTSLE0JAIA9,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,66811030002645,2024-06-13,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,6.630075,44.903824,05100,Briançon,True,True,False
106260,107277,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48B,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106261,107278,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48C,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106262,107279,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48D,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106263,107280,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48F,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106264,107281,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48G,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106265,107282,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48H,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106266,107283,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48I,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106267,107284,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48J,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106268,107285,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48K,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106269,107286,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48L,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106270,107287,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48M,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106271,107288,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JH48N,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106272,107289,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29658,29658,"Aurillac, France",Station dédiée à la recharge rapide,"Casino Hyper Frais Aurillac 87 Av. Charles de Gaulle, 15000 Aurillac",15014,"[2.426131, 44.908595]",13,FRTSLE0JJ5EI,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50040452926015,2024-06-18,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.426131,44.908595,15000,Aurillac,True,True,False
106273,107290,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JR9EY,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106274,107291,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE7W,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106275,107292,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE7X,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106276,107293,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE7Y,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106277,107294,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE7Z,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106278,107295,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE80,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106279,107296,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE81,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106280,107297,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE82,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106281,107298,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP407740,407740,"Villabé, France",Station dédiée à la recharge rapide,"Grand Frais Villabé, Avenue des Courtes Epluches, 91100 Villabé",91659,"[2.449209, 48.586086]",9,FRTSLE0JRE83,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50051305078531,2024-06-26,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,2.449209,48.586086,91100,Villabé,True,True,False
106282,107299,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTJQ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106283,107300,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTJR,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106284,107301,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKF,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106285,107302,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKG,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106286,107303,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKH,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106287,107304,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKI,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106288,107305,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKJ,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106289,107306,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKK,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
106290,107307,TESLA France SARL,524335262,charging-france@tesla.com,TESLA France SARL,charging-france@tesla.com,0970732103,TESLA France SARL,FRTSLP29933,29933,"Tossiat, France",Station dédiée à la recharge rapide,"Chemin du Champ de Chaux, 01250 Tossiat",01422,"[5.2826, 46.144138]",30,FRTSLE0JRTKL,,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre,FALSE,24/7,Accessible mais non réservé PMR,restriction gabarit inconnue,FALSE,Direct,50032499271508,2022-12-22,Station dédiée à la recharge rapide,2024-11-20,,2024-11-26T15:11:45.849000+00:00,62ea8cd6af9f2e745fa84023,9a53f96f-9bb7-4d94-9687-4c8525dea018,tesla-motors,2023-12-14T11:38:33.809000+00:00,5.2826,46.144138,01250,Tossiat,True,True,False
